ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-09-22,151.74210150765984,-19.320105573183124,218.43245430342796,151.74210150765984,151.74210150765984,-48.536220316962726,-48.536220316962726,-48.536220316962726,-3.9125875476542733,-3.9125875476542733,-3.9125875476542733,-44.62363276930845,-44.62363276930845,-44.62363276930845,0.0,0.0,0.0,103.20588119069711
2021-09-23,151.6403090916066,-1.8096687136639351,238.65717535655511,151.6403090916066,151.6403090916066,-37.91915541364629,-37.91915541364629,-37.91915541364629,3.738134708005553,3.738134708005553,3.738134708005553,-41.65729012165184,-41.65729012165184,-41.65729012165184,0.0,0.0,0.0,113.72115367796033
2021-09-24,151.53851667555338,-7.2879591107194335,230.47456898501426,151.53851667555338,151.53851667555338,-39.29046298347658,-39.29046298347658,-39.29046298347658,-0.6120553324938461,-0.6120553324938461,-0.6120553324938461,-38.678407650982734,-38.678407650982734,-38.678407650982734,0.0,0.0,0.0,112.24805369207681
2021-09-25,151.43672425950018,-10.243821806689555,237.32777863557817,151.43672425950018,151.43672425950018,-34.771639510378556,-34.771639510378556,-34.771639510378556,0.9471884867266023,0.9471884867266023,0.9471884867266023,-35.71882799710516,-35.71882799710516,-35.71882799710516,0.0,0.0,0.0,116.66508474912163
2021-09-26,151.33493184344698,-20.593090239921377,231.50905667912144,151.33493184344698,151.33493184344698,-38.43192795840469,-38.43192795840469,-38.43192795840469,-5.624541959849794,-5.624541959849794,-5.624541959849794,-32.8073859985549,-32.8073859985549,-32.8073859985549,0.0,0.0,0.0,112.9030038850423
2021-09-27,151.23313942739375,3.243639473466151,249.61788949244226,151.23313942739375,151.23313942739375,-27.324967167006903,-27.324967167006903,-27.324967167006903,2.644528837711488,2.644528837711488,2.644528837711488,-29.969496004718387,-29.969496004718387,-29.969496004718387,0.0,0.0,0.0,123.90817226038685
2021-09-28,151.13134701134055,-1.394571739589152,245.3260973355688,151.13134701134055,151.13134701134055,-24.4075232937682,-24.4075232937682,-24.4075232937682,2.819332807594379,2.819332807594379,2.819332807594379,-27.22685610136258,-27.22685610136258,-27.22685610136258,0.0,0.0,0.0,126.72382371757234
2021-09-29,151.02955459528732,-3.399156249234768,240.93367454461296,151.02955459528732,151.02955459528732,-28.50985594268662,-28.50985594268662,-28.50985594268662,-3.912587547659692,-3.912587547659692,-3.912587547659692,-24.597268395026934,-24.597268395026934,-24.597268395026934,0.0,0.0,0.0,122.51969865260071
2021-09-30,150.9277621792341,9.574722881733306,251.60000969962888,150.9277621792341,150.9277621792341,-18.3564364975622,-18.3564364975622,-18.3564364975622,3.7381347080006853,3.7381347080006853,3.7381347080006853,-22.09457120556289,-22.09457120556289,-22.09457120556289,0.0,0.0,0.0,132.5713256816719
2021-10-01,150.8259697631809,21.48704966534717,254.5063448529368,150.8259697631809,150.8259697631809,-20.340731390918894,-20.340731390918894,-20.340731390918894,-0.6120553324951731,-0.6120553324951731,-0.6120553324951731,-19.72867605842372,-19.72867605842372,-19.72867605842372,0.0,0.0,0.0,130.485238372262
2021-10-02,150.72417734712766,14.061260506566217,255.56173093772892,150.72417734712766,150.72417734712766,-16.558511338227813,-16.558511338227813,-16.558511338227813,0.9471884867091792,0.9471884867091792,0.9471884867091792,-17.50569982493699,-17.50569982493699,-17.50569982493699,0.0,0.0,0.0,134.16566600889985
2021-10-03,150.62238493107444,-3.054946696507566,245.26955048734007,150.62238493107444,150.62238493107444,-21.05272224610154,-21.05272224610154,-21.05272224610154,-5.624541959856954,-5.624541959856954,-5.624541959856954,-15.428180286244585,-15.428180286244585,-15.428180286244585,0.0,0.0,0.0,129.5696626849729
2021-10-04,150.52059251502124,21.820659860599772,260.4658300616372,150.52059251502124,150.52059251502124,-10.850832997970409,-10.850832997970409,-10.850832997970409,2.6445288377092764,2.6445288377092764,2.6445288377092764,-13.495361835679686,-13.495361835679686,-13.495361835679686,0.0,0.0,0.0,139.66975951705084
2021-10-05,150.41880009896803,21.80748679594429,261.7101704054524,150.41880009896803,150.41880009896803,-8.884204198161527,-8.884204198161527,-8.884204198161527,2.819332807572758,2.819332807572758,2.819332807572758,-11.703537005734287,-11.703537005734287,-11.703537005734287,0.0,0.0,0.0,141.5345959008065
2021-10-06,150.3170076829148,17.30566606621703,259.49358723918954,150.3170076829148,150.3170076829148,-13.959016560199325,-13.959016560199325,-13.959016560199325,-3.9125875476456704,-3.9125875476456704,-3.9125875476456704,-10.046429012553656,-10.046429012553656,-10.046429012553656,0.0,0.0,0.0,136.35799112271548
2021-10-07,150.2152152668616,28.595638411782108,267.0805407424251,150.2152152668616,150.2152152668616,-4.777465828958179,-4.777465828958179,-4.777465828958179,3.7381347080065566,3.7381347080065566,3.7381347080065566,-8.515600536964735,-8.515600536964735,-8.515600536964735,0.0,0.0,0.0,145.43774943790342
2021-10-08,150.11342285080838,19.170480297445206,271.1367167582387,150.11342285080838,150.11342285080838,-7.712929806814117,-7.712929806814117,-7.712929806814117,-0.6120553324887689,-0.6120553324887689,-0.6120553324887689,-7.100874474325347,-7.100874474325347,-7.100874474325347,0.0,0.0,0.0,142.40049304399426
2021-10-09,150.01163043475515,23.814455790838082,259.2513474712901,150.01163043475515,150.01163043475515,-4.843564852607642,-4.843564852607642,-4.843564852607642,0.947188486713556,0.947188486713556,0.947188486713556,-5.790753339321199,-5.790753339321199,-5.790753339321199,0.0,0.0,0.0,145.1680655821475
2021-10-10,149.90983801870195,18.50214786973824,260.939958396109,149.90983801870195,149.90983801870195,-10.197367304794513,-10.197367304794513,-10.197367304794513,-5.624541959849927,-5.624541959849927,-5.624541959849927,-4.572825344944586,-4.572825344944586,-4.572825344944586,0.0,0.0,0.0,139.71247071390744
2021-10-11,149.80804560264872,33.38567212413461,260.38142436233267,149.80804560264872,149.80804560264872,-0.7896179798202504,-0.7896179798202504,-0.7896179798202504,2.644528837688739,2.644528837688739,2.644528837688739,-3.4341468175089895,-3.4341468175089895,-3.4341468175089895,0.0,0.0,0.0,149.01842762282845
2021-10-12,149.7062531865955,28.42277459713653,275.4771539634415,149.7062531865955,149.7062531865955,0.4577403239671636,0.4577403239671636,0.4577403239671636,2.8193328075754294,2.8193328075754294,2.8193328075754294,-2.361592483608266,-2.361592483608266,-2.361592483608266,0.0,0.0,0.0,150.16399351056265
2021-10-13,149.6044607705423,14.684549719050848,269.5807834418831,149.6044607705423,149.6044607705423,-5.254754735039074,-5.254754735039074,-5.254754735039074,-3.9125875476705296,-3.9125875476705296,-3.9125875476705296,-1.342167187368544,-1.342167187368544,-1.342167187368544,0.0,0.0,0.0,144.3497060355032
2021-10-14,149.50266835448906,36.26091516248324,278.3351186956275,149.50266835448906,149.50266835448906,3.3748600243281786,3.3748600243281786,3.3748600243281786,3.7381347079935554,3.7381347079935554,3.7381347079935554,-0.3632746836653768,-0.3632746836653768,-0.3632746836653768,0.0,0.0,0.0,152.87752837881723
2021-10-15,149.40087593843583,17.791941382041532,265.8303695389602,149.40087593843583,149.40087593843583,-0.024996555688465247,-0.024996555688465247,-0.024996555688465247,-0.6120553324900951,-0.6120553324900951,-0.6120553324900951,0.5870587768016295,0.5870587768016295,0.5870587768016295,0.0,0.0,0.0,149.37587938274737
2021-10-16,149.29908352238263,30.038189612149957,283.18924981280225,149.29908352238263,149.29908352238263,2.4671948677418567,2.4671948677418567,2.4671948677418567,0.9471884867179335,0.9471884867179335,0.9471884867179335,1.5200063810239233,1.5200063810239233,1.5200063810239233,0.0,0.0,0.0,151.76627839012448
2021-10-17,149.1972911063294,19.26875762992199,276.2800905041824,149.1972911063294,149.1972911063294,-3.178735252144107,-3.178735252144107,-3.178735252144107,-5.624541959862452,-5.624541959862452,-5.624541959862452,2.445806707718345,2.445806707718345,2.445806707718345,0.0,0.0,0.0,146.0185558541853
2021-10-18,149.09549869027617,33.7908822276341,268.8857403455246,149.09549869027617,149.09549869027617,6.018199461236437,6.018199461236437,6.018199461236437,2.644528837686528,2.644528837686528,2.644528837686528,3.3736706235499083,3.3736706235499083,3.3736706235499083,0.0,0.0,0.0,155.1136981515126
2021-10-19,148.99370627422297,29.95823437634486,268.5866294709065,148.99370627422297,148.99370627422297,7.1310575479058125,7.1310575479058125,7.1310575479058125,2.8193328075695523,2.8193328075695523,2.8193328075695523,4.31172474033626,4.31172474033626,4.31172474033626,0.0,0.0,0.0,156.12476382212878
2021-10-20,148.89191385816977,23.512193066566685,269.51272578581967,148.89191385816977,148.89191385816977,1.3543985155371725,1.3543985155371725,1.3543985155371725,-3.912587547656508,-3.912587547656508,-3.912587547656508,5.266986063193681,5.266986063193681,5.266986063193681,0.0,0.0,0.0,150.24631237370696
